gene_id	transcript_id(s)	length	D71_r1	D71_r2	EPG1_r1	EPG1_r2	R_r1	R_r2	whole_brain1	whole_brain2
FBgn0261859	FBtr0303485,FBtr0303486	6683.12	2.56	2.0	13.01	7.24	0.37	6.01	18.08	17.27
FBgn0261860	FBtr0310471,FBtr0310472	438.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.45
FBgn0261861	FBtr0445672,FBtr0445673	956.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.08
FBgn0261862	FBtr0088307,FBtr0088308,FBtr0301281,FBtr0301282	2882.0	0.72	0.0	0.15	4.15	26.24	0.14	3.27	3.35
FBgn0261871	FBtr0340553,FBtr0340554	2350.0	0.0	0.0	0.11	0.31	2.06	0.03	5.65	4.47
FBgn0261872	FBtr0091474,FBtr0301554,FBtr0345067	2165.24	38.87	29.82	1.72	7.71	3.56	4.03	21.78	22.58
FBgn0261873	FBtr0089974,FBtr0089975,FBtr0089978,FBtr0100375,FBtr0100376,FBtr0111034,FBtr0308217,FBtr0308218,FBtr0308219,FBtr0308220,FBtr0333720,FBtr0333721,FBtr0340141,FBtr0340142	6340.19	13.42	6.2	9.8	10.98	8.28	10.21	22.50	20.99
FBgn0261881	FBtr0080728	800.0	0.0	0.0	6.74	0.43	0.0	1.28	1.85	1.83
FBgn0261885	FBtr0089581,FBtr0089582,FBtr0089583,FBtr0301487,FBtr0335024,FBtr0335025	10268.4	14.87	23.4	8.39	24.39	9.85	12.0	23.00	22.25
FBgn0261924	FBtr0342854	410.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
FBgn0261925	FBtr0303589,FBtr0344601	432.5	0.0	0.0	0.0	0.0	0.0	3.2	0.00	0.00
FBgn0261927	FBtr0344580	475.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
FBgn0261928	FBtr0303601,FBtr0303602,FBtr0332437,FBtr0345169,FBtr0345170,FBtr0345171	10171.64	76.11	45.98	64.18	83.26	58.74	37.54	125.73	128.76
FBgn0261929	FBtr0303603,FBtr0330144,FBtr0339322	4194.26	5.23	1.09	2.5	2.74	9.07	6.91	6.50	6.09
FBgn0261930	FBtr0070110,FBtr0110929	3033.0	0.06	0.29	0.0	0.48	1.31	0.0	2.06	1.84
FBgn0261931	FBtr0303708,FBtr0303709,FBtr0303710,FBtr0332963	3532.7	5.99	5.25	24.41	26.92	20.46	35.2	30.99	28.08
FBgn0261932	FBtr0303731,FBtr0332163	513.5	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.14
FBgn0261933	FBtr0075952	729.0	0.0	1.75	0.0	0.0	0.0	0.0	1.58	1.54
FBgn0261934	FBtr0303748,FBtr0303749,FBtr0303750,FBtr0303751,FBtr0330145,FBtr0333047	11175.41	16.68	14.35	12.52	22.34	16.42	15.23	31.23	32.21
FBgn0261938	FBtr0077989,FBtr0332273	4718.0	2.69	3.58	6.28	7.85	0.45	0.04	3.42	3.95
FBgn0261952	FBtr0300579	523.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.13
FBgn0261953	FBtr0078418,FBtr0078419,FBtr0333465,FBtr0333466,FBtr0333467,FBtr0333468	1993.49	3.63	2.22	0.0	0.27	0.0	0.04	10.27	12.12
FBgn0261954	FBtr0070326,FBtr0303046,FBtr0303047,FBtr0307289,FBtr0307290,FBtr0343522	9373.36	16.96	15.72	12.18	17.96	14.32	6.95	48.84	47.83
FBgn0261955	FBtr0070906,FBtr0070907	2510.0	54.83	49.85	42.69	82.35	19.42	9.24	113.12	117.25
FBgn0261963	FBtr0079093,FBtr0310358	2529.5	0.0	0.0	0.0	0.0	0.0	2.97	0.47	0.33
FBgn0261973	FBtr0303791	98.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
FBgn0261974	FBtr0303792	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
FBgn0261975	FBtr0304022	803.0	0.0	0.0	0.0	2.29	0.0	0.0	4.62	4.49
FBgn0261976	FBtr0331449,FBtr0331450	821.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42	0.65
FBgn0261983	FBtr0080197,FBtr0306138	2989.0	11.25	25.07	4.64	3.73	0.03	3.14	7.41	6.44
FBgn0261984	FBtr0113248	4034.0	4.9	7.54	15.38	8.5	0.02	6.48	13.82	13.13
FBgn0261985	FBtr0306559,FBtr0306560,FBtr0306561,FBtr0306562,FBtr0306563	4028.0	4.09	0.81	6.82	9.79	0.22	8.01	16.86	16.97
FBgn0261986	FBtr0084898	3429.0	16.08	18.1	4.91	21.65	1.76	2.24	22.12	21.06
FBgn0261987	FBtr0083508	2716.0	0.0	0.07	0.0	0.0	0.0	0.0	0.00	0.06
FBgn0261988	FBtr0085788,FBtr0334555	4683.03	20.78	3.82	3.74	12.53	53.71	36.48	29.85	29.12
FBgn0261989	FBtr0303819,FBtr0346185	1529.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13	1.29
FBgn0261990	FBtr0303818	640.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.20
FBgn0261991	FBtr0303820	577.0	6.67	0.2	5.22	4.84	0.44	0.0	2.84	1.76
FBgn0261992	FBtr0303821	503.0	0.24	0.0	0.0	0.8	16.58	1.31	9.04	7.55
FBgn0261993	FBtr0303823	642.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
FBgn0261994	FBtr0303822	691.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.00
FBgn0261995	FBtr0303825,FBtr0347068	957.0	0.21	0.0	0.0	0.0	0.0	0.0	1.34	0.91
FBgn0261996	FBtr0303824	796.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.23
FBgn0261997	FBtr0303827	408.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46	0.00
FBgn0261998	FBtr0307890	4777.0	0.22	0.0	0.0	0.0	0.0	0.0	0.12	0.16
FBgn0261999	FBtr0303797,FBtr0332356	5540.22	2.28	0.38	8.38	5.29	25.85	9.07	10.39	10.10
FBgn0262000	FBtr0303798	3500.0	0.0	2.51	0.0	0.11	1.64	0.0	2.40	1.64
FBgn0262001	FBtr0303800	604.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.22
FBgn0262002	FBtr0303799	2377.0	0.0	0.0	0.29	0.0	0.0	0.0	0.20	0.15
FBgn0262003	FBtr0303828	448.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20	0.00
FBgn0262004	FBtr0303829	578.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.12
FBgn0262005	FBtr0303831	508.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
FBgn0262006	FBtr0303830	464.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
FBgn0262007	FBtr0303833	1752.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.03
FBgn0262008	FBtr0303832	1422.0	0.0	0.0	0.0	0.0	0.0	0.0	0.54	0.15
FBgn0262009	FBtr0303834,FBtr0304566	491.5	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.73
FBgn0262010	FBtr0303835	471.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.16
FBgn0262017	FBtr0303837	720.0	0.0	0.0	0.0	0.16	0.0	0.49	8.55	7.84
FBgn0262018	FBtr0303836,FBtr0308770	7567.0	0.0	0.04	8.31	17.65	0.05	2.31	17.50	16.71
FBgn0262020	FBtr0303850	1266.0	0.0	0.0	0.0	0.0	0.0	0.0	1.93	1.45
FBgn0262021	FBtr0303851	252.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
FBgn0262022	FBtr0303852	395.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
FBgn0262023	FBtr0303853	536.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30	0.26
FBgn0262024	FBtr0303854	352.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
FBgn0262025	FBtr0303855,FBtr0303856	636.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21	0.37
FBgn0262026	FBtr0303860	2131.0	0.17	0.0	0.5	2.3	4.04	0.0	4.25	5.71
FBgn0262027	FBtr0303863	225.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.70
FBgn0262028	FBtr0303861,FBtr0309032	2576.0	0.0	0.0	0.0	0.0	0.0	0.0	0.54	0.15
FBgn0262029	FBtr0303923,FBtr0303924	5106.5	0.0	0.0	0.0	0.0	6.94	0.0	0.31	0.08
FBgn0262030	FBtr0303925,FBtr0333432	832.0	0.0	0.0	0.0	0.0	0.0	0.0	1.81	1.66
FBgn0262031	FBtr0303926	330.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
FBgn0262033	FBtr0342852	504.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.28
FBgn0262035	FBtr0303931	564.0	0.0	0.0	27.86	0.0	5.39	0.0	1.95	1.81
FBgn0262036	FBtr0303932	817.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17	0.00
FBgn0262057	FBtr0074841,FBtr0074842,FBtr0345816	1992.0	0.89	0.0	0.0	0.0	0.0	0.0	2.42	2.99
FBgn0262081	FBtr0299728,FBtr0299729,FBtr0300546,FBtr0300547,FBtr0300548,FBtr0300549,FBtr0335449	4604.67	11.94	5.38	6.33	13.35	4.17	7.7	33.36	29.74
FBgn0262097	FBtr0342943,FBtr0342944	1950.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.17
FBgn0262098	FBtr0344579	783.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.31
FBgn0262099	FBtr0304017	165.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
FBgn0262100	FBtr0304019	1001.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.12
FBgn0262101	FBtr0304020	1477.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38	0.44
FBgn0262102	FBtr0304023	945.0	0.13	0.08	0.68	0.0	0.0	0.0	2.07	1.35
FBgn0262103	FBtr0304024,FBtr0304025,FBtr0304026,FBtr0340388,FBtr0344258,FBtr0344259	5987.49	7.11	1.31	11.54	7.4	20.76	1.47	10.85	10.81
FBgn0262104	FBtr0304028	621.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37	0.00
FBgn0262105	FBtr0304027	680.0	0.16	0.0	0.0	0.0	0.0	0.0	0.11	0.28
FBgn0262106	FBtr0304029,FBtr0309033,FBtr0335160	1216.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81	0.48
FBgn0262107	FBtr0304032,FBtr0304033,FBtr0309034	1128.67	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.14
FBgn0262108	FBtr0304030,FBtr0304031,FBtr0343987	477.0	5.02	0.0	0.0	8.09	0.28	0.0	5.68	6.12
FBgn0262109	FBtr0304059,FBtr0309035,FBtr0309036,FBtr0309037,FBtr0309038	5435.45	240.07	178.5	319.36	459.31	477.77	436.95	830.37	773.84
FBgn0262111	FBtr0304061,FBtr0304062,FBtr0304064,FBtr0304065,FBtr0304066,FBtr0304067,FBtr0304068,FBtr0304069,FBtr0344942	4939.89	0.0	0.0	0.0	0.0	0.0	0.0	0.32	0.17
FBgn0262112	FBtr0085481	1154.0	0.0	0.0	0.0	8.82	0.0	0.0	0.40	0.05
FBgn0262114	FBtr0088262,FBtr0088263,FBtr0100460,FBtr0306247,FBtr0330614,FBtr0346961	4190.97	18.33	9.41	23.99	22.73	6.84	15.33	24.89	24.68
FBgn0262115	FBtr0111298,FBtr0111299,FBtr0111300,FBtr0111301	1932.3	5.21	0.52	18.97	8.16	9.1	19.65	26.45	28.61
FBgn0262116	FBtr0111266,FBtr0334986	505.0	0.24	0.24	1.34	22.2	0.0	4.44	29.87	31.82
FBgn0262117	FBtr0111268	3382.0	1.81	3.0	0.22	3.97	0.2	17.45	13.76	11.94
FBgn0262123	FBtr0114029,FBtr0114030	2882.5	0.0	0.06	0.0	2.71	0.0	0.0	4.61	4.26
FBgn0262124	FBtr0302226,FBtr0302227,FBtr0334938,FBtr0346683	2956.33	7.65	10.48	23.19	12.9	13.99	53.57	95.00	92.89
FBgn0262125	FBtr0078710,FBtr0078711,FBtr0304794,FBtr0309091,FBtr0310266,FBtr0330314,FBtr0339320	2608.57	15.19	27.01	4.85	14.73	1.45	55.47	9.05	8.42
FBgn0262126	FBtr0077810,FBtr0329964,FBtr0329965	4392.66	8.31	3.17	1.87	4.13	3.37	5.61	4.94	5.21
FBgn0262127	FBtr0100008,FBtr0344383	4909.0	0.43	0.12	0.64	1.89	14.16	1.46	4.78	4.82
FBgn0262139	FBtr0304120,FBtr0304121,FBtr0304122,FBtr0330146,FBtr0330147,FBtr0333901,FBtr0333902	4547.57	0.0	0.17	0.0	0.19	0.71	0.28	1.34	1.19
FBgn0262140	FBtr0304123	403.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
FBgn0262141	FBtr0304124	438.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20	0.00
FBgn0262142	FBtr0343003	337.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
FBgn0262143	FBtr0309855	283.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
FBgn0262144	FBtr0309854	368.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27	0.00
FBgn0262146	FBtr0304129,FBtr0346342	474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13	0.00
FBgn0262148	FBtr0304139	1374.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.24
FBgn0262149	FBtr0304140,FBtr0304141	760.0	0.28	0.0	0.0	0.0	0.0	0.0	0.43	0.08
FBgn0262150	FBtr0304142,FBtr0342643	1308.5	0.0	0.0	0.0	0.0	0.0	0.0	0.24	0.26
FBgn0262160	FBtr0089956,FBtr0310277,FBtr0336616,FBtr0336617	8137.46	15.42	17.04	3.78	5.77	2.43	12.42	22.87	22.65
FBgn0262163	FBtr0304150	610.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
FBgn0262166	FBtr0087245,FBtr0087246	2117.0	0.83	4.02	14.05	4.42	0.0	0.0	2.89	2.23
FBgn0262167	FBtr0084645,FBtr0334335	5526.0	0.42	1.02	0.28	0.03	0.0	0.19	1.86	2.02
FBgn0262169	FBtr0088399,FBtr0088401,FBtr0088402,FBtr0113062	2814.25	0.0	0.0	0.0	0.0	0.0	0.0	2.38	2.40
FBgn0262170	FBtr0304652	340.0	0.46	2.24	7.9	0.5	0.0	14.1	21.28	25.03
FBgn0262351	FBtr0304634,FBtr0304635	733.5	0.0	0.0	0.0	0.0	0.0	0.0	1.55	0.75
FBgn0262352	FBtr0304630	1119.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.15
FBgn0262353	FBtr0334410	566.0	20.01	0.82	10.12	24.85	0.0	0.22	18.65	23.21
FBgn0262354	FBtr0304632	491.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.15
FBgn0262355	FBtr0343811	604.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.22
FBgn0262356	FBtr0304636	531.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
FBgn0262357	FBtr0304637	603.0	0.0	0.0	0.0	0.0	0.0	0.0	1.02	2.64
FBgn0262358	FBtr0304638	303.0	1.14	0.0	0.0	0.0	1.81	0.0	1.18	3.41
FBgn0262359	FBtr0304640,FBtr0332368	468.0	1.36	0.0	0.0	0.0	0.0	0.0	0.00	0.00
FBgn0262360	FBtr0304641	455.0	0.0	0.28	0.0	0.0	0.0	0.0	0.19	0.17
FBgn0262361	FBtr0304642	377.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.45
FBgn0262362	FBtr0304643,FBtr0304644	773.0	0.0	0.0	0.0	0.0	0.0	0.0	1.69	2.29
FBgn0262363	FBtr0304645	329.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
FBgn0262364	FBtr0304646	584.0	6.15	0.0	0.0	1.08	0.0	0.0	0.00	0.35
FBgn0262365	FBtr0304647	488.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17	0.00
FBgn0262366	FBtr0304649,FBtr0345119	1529.0	0.62	0.0	0.0	0.0	0.0	0.0	0.41	0.29
FBgn0262467	FBtr0079052	1041.0	2.99	0.0	0.0	0.0	0.0	0.0	1.21	2.10
FBgn0262473	FBtr0085059,FBtr0330154,FBtr0330155	4949.97	34.83	8.67	6.53	19.77	6.52	2.91	21.37	19.95
FBgn0262475	FBtr0304856,FBtr0304858,FBtr0304859,FBtr0304860,FBtr0304861,FBtr0304862,FBtr0304863,FBtr0304864,FBtr0332232,FBtr0332233,FBtr0332234	3777.73	0.0	0.0	0.0	0.0	0.0	2.61	5.27	5.42
FBgn0262476	FBtr0304865,FBtr0304867	4188.57	108.69	85.93	72.56	136.47	51.79	30.54	152.49	152.69
FBgn0262477	FBtr0304869,FBtr0329937,FBtr0433516	3318.99	9.09	17.24	12.27	11.42	33.64	36.44	41.05	39.25
FBgn0262478	FBtr0304816	795.0	0.0	0.0	0.0	0.0	0.0	0.0	4.08	3.38
FBgn0262479	FBtr0304817	416.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.19
FBgn0262480	FBtr0304818,FBtr0344890	490.5	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
FBgn0262481	FBtr0307055,FBtr0340446	415.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36	0.00
FBgn0262482	FBtr0304821	387.0	2.56	0.0	19.38	0.0	0.39	0.0	13.92	15.53
FBgn0262483	FBtr0304826,FBtr0304827,FBtr0333832,FBtr0333833,FBtr0433493,FBtr0433494,FBtr0433495,FBtr0433496,FBtr0433497	8324.96	32.41	42.67	44.98	81.03	45.47	49.29	70.71	66.79
FBgn0262484	FBtr0304829	677.0	0.0	0.32	0.0	0.0	0.0	0.0	0.65	2.17
FBgn0262485	FBtr0304838	757.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
FBgn0262486	FBtr0304837	771.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
FBgn0262487	FBtr0304841	1000.0	0.0	0.0	0.0	0.0	0.0	0.22	0.40	0.23
FBgn0262508	FBtr0304807,FBtr0304808,FBtr0304809,FBtr0304810,FBtr0304811,FBtr0304812,FBtr0304813,FBtr0304814,FBtr0304815,FBtr0333111,FBtr0333112,FBtr0333113,FBtr0340707	9728.47	12.87	1.75	1.33	6.28	9.82	2.99	13.10	11.96
FBgn0262509	FBtr0304830,FBtr0304831,FBtr0304833,FBtr0304834,FBtr0304836,FBtr0333221	7397.87	18.36	7.73	21.85	38.25	10.73	22.61	38.54	36.54
FBgn0262510	FBtr0305350	501.0	0.0	0.24	0.0	0.0	0.31	1.06	10.24	7.63
FBgn0262511	FBtr0087173,FBtr0087175,FBtr0087176,FBtr0290031,FBtr0290032	2198.84	132.13	71.05	17.08	75.14	65.01	40.96	105.69	108.08
FBgn0262512	FBtr0087341	659.0	32.7	43.02	0.0	11.79	0.55	0.0	11.92	9.78
FBgn0262513	FBtr0087070	567.0	0.0	9.33	0.0	0.0	0.0	0.0	1.94	0.48
FBgn0262514	FBtr0290022	672.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.38
FBgn0262515	FBtr0088587,FBtr0088588	1902.16	84.73	68.83	33.2	59.59	67.64	38.7	32.40	34.01
FBgn0262516	FBtr0074952	3070.0	2.6	4.37	0.42	4.74	1.66	3.62	4.22	4.39
FBgn0262517	FBtr0074974	5404.0	17.94	49.02	8.43	9.72	2.98	0.0	14.79	12.80
FBgn0262518	FBtr0074921,FBtr0308832,FBtr0308833	2064.12	4.05	0.0	10.09	11.4	10.36	17.53	19.61	20.29
FBgn0262519	FBtr0074919,FBtr0100394,FBtr0302046,FBtr0332152	6483.91	11.74	8.07	8.15	8.2	4.83	13.47	10.54	10.59
FBgn0262524	FBtr0075960,FBtr0331792	766.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00	0.43
FBgn0262527	FBtr0301726,FBtr0301727,FBtr0301728,FBtr0301730,FBtr0301731,FBtr0301732,FBtr0309859,FBtr0309860,FBtr0309861,FBtr0309862,FBtr0309863,FBtr0334592	5688.89	5.56	9.88	10.53	10.08	9.67	6.16	22.82	21.46
FBgn0262528	FBtr0304968	294.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
FBgn0262529	FBtr0304969	430.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
FBgn0262530	FBtr0304970	450.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
FBgn0262531	FBtr0304976,FBtr0333122	1059.0	0.0	0.0	0.0	0.09	0.0	0.0	2.05	0.83
FBgn0262532	FBtr0304978,FBtr0331812,FBtr0345000	999.0	0.0	0.0	0.3	0.0	0.0	0.0	1.02	0.14
FBgn0262533	FBtr0304979,FBtr0345859	943.0	0.0	0.0	0.0	0.0	0.13	0.0	0.00	0.16
FBgn0262534	FBtr0304873	1185.0	0.0	0.0	0.31	5.95	0.0	2.06	3.57	2.28
FBgn0262535	FBtr0308636,FBtr0340708	568.5	0.0	0.0	0.0	0.0	0.0	0.27	1.07	0.72
FBgn0262536	FBtr0304876	624.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24	0.00
FBgn0262537	FBtr0304881	549.0	3.9	2.12	0.6	5.89	0.0	0.0	2.61	2.13
FBgn0262538	FBtr0304880	722.0	1.51	0.0	10.59	1.81	0.0	0.0	11.63	14.39
FBgn0262539	FBtr0304879	476.0	19.9	12.47	11.94	23.71	10.83	0.0	73.20	58.49
FBgn0262540	FBtr0304878	310.0	4.34	0.0	0.0	0.6	0.0	0.0	2.99	2.28
FBgn0262541	FBtr0304877	554.0	1.5	0.0	0.39	0.7	0.0	0.0	8.59	8.43
FBgn0262542	FBtr0304882	394.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48	1.05
FBgn0262543	FBtr0304883,FBtr0332244	1164.0	16.52	0.18	1.52	0.0	0.0	0.0	1.74	1.50
FBgn0262544	FBtr0304986	657.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.29
FBgn0262546	FBtr0343422	638.0	0.0	0.0	0.0	0.0	11.63	0.0	0.59	0.10
FBgn0262547	FBtr0304888	405.0	0.0	0.0	0.0	0.74	0.0	0.36	0.46	0.00
FBgn0262559	FBtr0083563	1335.0	30.18	122.63	23.11	54.64	19.61	21.6	32.25	37.12
FBgn0262560	FBtr0087170	1663.0	0.0	0.0	0.91	0.0	0.0	0.0	0.11	0.19
FBgn0262562	FBtr0305009,FBtr0305010,FBtr0305011,FBtr0305012,FBtr0305013,FBtr0330032,FBtr0344631	7161.0	10.19	14.04	6.76	13.0	20.96	13.48	23.15	21.99
FBgn0262563	FBtr0304891	482.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35	0.00
FBgn0262564	FBtr0347233,FBtr0347234	911.5	0.0	0.0	0.0	0.0	0.0	0.0	0.20	0.53
FBgn0262565	FBtr0306724	802.0	0.0	1.31	0.0	0.0	0.0	0.0	0.31	0.08
FBgn0262566	FBtr0304889	897.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.40
FBgn0262567	FBtr0304890	371.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
FBgn0262568	FBtr0304895	656.0	20.79	0.33	0.0	0.0	0.0	0.0	4.55	4.03
FBgn0262569	FBtr0304896	261.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
FBgn0262570	FBtr0304897,FBtr0345650	4971.5	0.0	0.0	0.0	0.0	0.0	0.0	0.46	0.59
FBgn0262571	FBtr0304898	553.0	0.0	0.0	2.37	8.7	0.0	0.23	4.45	6.59
FBgn0262572	FBtr0304907	340.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.00
FBgn0262574	FBtr0304945,FBtr0339482	275.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
FBgn0262575	FBtr0304946	688.0	0.0	0.0	0.0	0.18	0.0	0.0	0.00	0.18
FBgn0262576	FBtr0305046	897.0	0.0	0.0	0.0	0.38	0.0	0.0	0.08	0.20
FBgn0262577	FBtr0305048	319.0	0.0	0.0	4.19	0.0	1.09	0.0	1.41	1.54
FBgn0262579	FBtr0304993,FBtr0304994,FBtr0304995,FBtr0304996,FBtr0304997,FBtr0304998,FBtr0304999,FBtr0333948	4907.0	0.04	3.65	2.86	2.68	0.0	9.02	24.62	24.34
FBgn0262580	FBtr0304959	1270.0	0.0	5.72	0.0	0.0	0.0	0.5	0.05	0.09
FBgn0262581	FBtr0304960	503.0	0.0	0.0	0.0	0.0	0.0	46.45	0.00	0.14
FBgn0262582	FBtr0305026,FBtr0305027,FBtr0305028,FBtr0305029,FBtr0334305,FBtr0334306	7478.06	37.58	31.6	21.11	26.15	22.13	22.22	47.83	45.23
FBgn0262583	FBtr0305124	989.0	0.0	0.0	0.48	0.0	0.0	1.77	1.09	0.59
FBgn0262587	FBtr0305116	784.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.08
FBgn0262588	FBtr0305117	777.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.16
FBgn0262592	FBtr0305199,FBtr0305200	692.5	0.0	0.0	0.0	0.0	0.34	0.0	0.00	0.09
FBgn0262593	FBtr0305201,FBtr0305202,FBtr0305203,FBtr0305205,FBtr0305206,FBtr0305207,FBtr0305208,FBtr0305209,FBtr0333898,FBtr0333899	6849.4	155.76	126.12	137.37	192.55	7.92	66.49	222.27	215.77
FBgn0262594	FBtr0091804	534.0	0.0	0.0	0.0	0.0	0.0	0.0	1.21	0.13
FBgn0262595	FBtr0091722	543.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
FBgn0262598	FBtr0301169,FBtr0301170	2514.5	0.0	0.0	0.0	0.0	0.0	0.0	0.39	0.48
FBgn0262599	FBtr0305257,FBtr0305258,FBtr0332027	2004.67	0.0	0.0	0.0	0.0	0.0	0.0	0.56	0.73
FBgn0262601	FBtr0304118	776.0	0.14	0.0	0.0	1.37	0.0	2.67	0.64	1.11
FBgn0262604	FBtr0344597,FBtr0344598	279.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
FBgn0262605	FBtr0305279	451.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39	0.00
FBgn0262606	FBtr0347271	428.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.18
FBgn0262607	FBtr0305281	541.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44	0.26
FBgn0262608	FBtr0305282,FBtr0307049	365.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
FBgn0262609	FBtr0305283	218.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
FBgn0262610	FBtr0305284	704.0	0.0	0.0	0.0	3.72	0.0	0.0	0.83	0.54
FBgn0262611	FBtr0305285	542.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30	0.13
FBgn0262612	FBtr0305286	493.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51	0.44
FBgn0262613	FBtr0305290,FBtr0305291	535.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.00
FBgn0262614	FBtr0305294,FBtr0305295,FBtr0305296,FBtr0305297,FBtr0305298,FBtr0305299,FBtr0305301,FBtr0305302,FBtr0305303,FBtr0305304,FBtr0310205	6748.74	2.18	6.36	2.85	3.55	10.43	7.06	20.95	20.30
FBgn0262616	FBtr0305347	554.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.00
