gene_id	transcript_id(s)	length	Sample_20_5_7	Sample_20_5_8	Sample_20_6_1	Sample_20_6_2	Sample_20_6_3	Sample_20_6_4	current_symbol	FBgn	full_name	primaryID	GO_terms
FBgn0261456	FBtr0086500,FBtr0331920	2688.27	4.11	1.21	4.12	5.04	0.0	3.12	hpo	FBgn0261456	hippo	FBgn0034453,FBgn0069363	GO:0016020,GO:0005737,GO:0090090,GO:0031098,GO:0007298,GO:0008285,GO:2001233,GO:0046777,GO:2000059,GO:0045464,GO:0106037,GO:0005524,GO:0035329,GO:0097202,GO:0007406,GO:0048812,GO:0042803,GO:0004674,GO:0007346,GO:0046666,GO:0042127,GO:0043065,GO:0005515,GO:0005911,GO:0072089,GO:0035265,GO:0001654,GO:0032147,GO:0043524,GO:0006468,GO:0042771,GO:0018107,GO:0023014,GO:0002011,GO:0005829,GO:0001745,GO:0010212,GO:0060253,GO:0070613
FBgn0261458	FBtr0100022,FBtr0100023,FBtr0332274	2475.22	22.88	6.5	17.18	20.78	5.38	0.69	capt	FBgn0261458	capulet	FBgn0028388,FBgn0010632,FBgn0022262,FBgn0027062,FBgn0031311,FBgn0053979,FBgn0086304	GO:0008407,GO:0005737,GO:0048190,GO:0008360,GO:0048477,GO:0008154,GO:0007163,GO:0000902,GO:0048749,GO:0046716,GO:0003779,GO:0030864,GO:0007015,GO:0045761,GO:0042052,GO:0008103,GO:0008179,GO:0072499
FBgn0261461	FBtr0299622,FBtr0299623,FBtr0299624,FBtr0299625,FBtr0339261	3931.0	0.34	0.28	0.75	0.11	2.32	0.0	RhoGAP18B	FBgn0261461	Rho GTPase activating protein at 18B	FBgn0065041,FBgn0259169,FBgn0030986,FBgn0030988,FBgn0040888,FBgn0030987	GO:0005737,GO:0030036,GO:0007165,GO:0043087,GO:0005096,GO:0017048,GO:0043547
FBgn0261477	FBtr0086693,FBtr0331958	3015.02	4.96	127.47	16.8	19.09	0.99	11.32	slim	FBgn0261477	scruin like at the midline	FBgn0026173,FBgn0034349,FBgn0021787	GO:0003674,GO:0032874,GO:0031462
FBgn0261479	FBtr0085863	1114.0	0.0	0.0	0.0	0.0	0.0	0.0	nero	FBgn0261479	nero	FBgn0069094,FBgn0011013,FBgn0039871	GO:0019135,GO:0005789,GO:0016491,GO:0008612
FBgn0261501	FBtr0302392	219.0	0.0	0.0	0.0	0.0	0.0	0.0	CG42649	FBgn0261501			GO:0008150,GO:0003674,GO:0005575
FBgn0261502	FBtr0302394	765.0	0.0	0.0	0.0	0.0	0.0	0.0	CG42650	FBgn0261502			GO:0008150,GO:0003674,GO:0005575
FBgn0261503	FBtr0334273	2076.0	0.0	0.0	0.0	0.0	0.0	0.0	lncRNA:CR42651	FBgn0261503	long non-coding RNA::CR42651		
FBgn0261504	FBtr0302398	299.0	4.66	0.25	14.47	0.87	0.83	0.0	7SLRNA:CR42652	FBgn0261504	Signal recognition particle 7SL RNA CR42652		
FBgn0261505	FBtr0302396,FBtr0334741	1282.0	0.0	0.0	14.54	12.57	45.06	0.0	CR42653	FBgn0261505			
FBgn0261506	FBtr0331803,FBtr0335392	467.5	0.0	0.0	0.0	0.0	0.29	0.88	CG42654	FBgn0261506			GO:0008150,GO:0003674,GO:0005575
FBgn0261507	FBtr0307886	519.0	0.0	0.0	0.0	0.0	0.0	0.0	CG42655	FBgn0261507			GO:0008150,GO:0003674,GO:0005575
FBgn0261508	FBtr0302437	255.0	0.0	0.0	15.22	0.0	0.0	0.0	CG42656	FBgn0261508			GO:0008150,GO:0003674,GO:0005575
FBgn0261509	FBtr0310017,FBtr0310018,FBtr0310019,FBtr0310020,FBtr0344146,FBtr0474152,FBtr0474153,FBtr0474154	6011.12	15.4	5.6	15.11	28.51	9.09	4.9	haf	FBgn0261509	hattifattener	FBgn0260797,FBgn0031349	GO:0008045
FBgn0261514	FBtr0304719,FBtr0304720,FBtr0343642	2645.0	0.0	0.0	0.0	0.0	0.0	0.0	NimA	FBgn0261514	Nimrod A	FBgn0259177,FBgn0051765,FBgn0028937,FBgn0051841,FBgn0001277	GO:0016020,GO:0006909,GO:0003674,GO:0016021
FBgn0261522	FBtr0344595	888.0	0.0	0.0	0.0	0.0	0.0	0.0	lncRNA:CR42657	FBgn0261522	long non-coding RNA:CR42657		
FBgn0261523	FBtr0302458	765.0	0.0	0.0	0.0	0.0	0.0	0.0	CG42658	FBgn0261523			GO:0005789,GO:0033149,GO:0005886,GO:0061817,GO:0090158
FBgn0261524	FBtr0073720	1951.0	0.0	1.96	25.84	6.46	5.27	53.58	lic	FBgn0261524	licorne	FBgn0015763,FBgn0024952,FBgn0027251,FBgn0024327	GO:0005737,GO:0090090,GO:0004672,GO:0031098,GO:0045793,GO:0005524,GO:0048082,GO:0002385,GO:0000165,GO:0031435,GO:0004674,GO:0007309,GO:0007346,GO:0038066,GO:0032147,GO:0004708,GO:0023014,GO:0001934,GO:0000187,GO:0035331,GO:0007314,GO:0040018
FBgn0261526	FBtr0301517,FBtr0301518,FBtr0301519,FBtr0301520,FBtr0301608,FBtr0333586,FBtr0333587	2963.0	0.0	0.0	0.0	0.0	0.0	0.0	NT1	FBgn0261526	Neurotrophin 1	FBgn0084557,FBgn0260984,FBgn0087009,FBgn0260813,FBgn0052242,FBgn0035556,FBgn0052244	GO:0008083,GO:0010941,GO:0008592,GO:0007399,GO:0031637,GO:0005121,GO:0005576,GO:0045087,GO:0007411,GO:0008045,GO:0021556
FBgn0261529	FBtr0080623	4826.0	0.0	0.0	0.0	0.0	0.0	0.0	ms(2)34Fe	FBgn0261529	male sterile (2) 34Fe	FBgn0028918,FBgn0002822	GO:0003674,GO:0005575,GO:0048515
FBgn0261530	FBtr0306039,FBtr0306040	2593.0	1.06	0.03	0.0	1.68	0.0	0.0	nbs	FBgn0261530	nbs	FBgn0002220,FBgn0086349,FBgn0026198,FBgn0002218,FBgn0036037	GO:0007095,GO:0016233,GO:0030870,GO:0045003,GO:0000784,GO:0031000,GO:0003684,GO:0042770,GO:0000724,GO:0003678,GO:0032508,GO:0008630,GO:0051276,GO:0000723
FBgn0261531	FBtr0303712	429.0	0.0	0.0	0.0	0.0	2.09	0.0	CG42659	FBgn0261531			GO:0008150,GO:0003674,GO:0005575
FBgn0261532	FBtr0083619,FBtr0336472	3253.0	1.33	7.01	4.87	10.22	12.13	9.07	cdm	FBgn0261532	cadmus	FBgn0038574,FBgn0067650	GO:0005737,GO:0007270,GO:0008536,GO:0006606,GO:0042331,GO:0050804
FBgn0261534	FBtr0080640,FBtr0343680	694.5	0.0	0.0	0.0	0.0	0.0	0.0	l(2)34Fc	FBgn0261534	lethal (2) 34Fc	FBgn0001968,FBgn0028915,FBgn0026299,FBgn0062987	GO:0050777,GO:0005576,GO:0042832
FBgn0261535	FBtr0080639	2321.0	0.0	0.0	0.0	0.0	0.0	0.0	l(2)34Fd	FBgn0261535	lethal (2) 34Fd	FBgn0001969,FBgn0028529,FBgn0027888	GO:0000462,GO:0005730,GO:0032040
FBgn0261536	FBtr0302558,FBtr0346505	2564.0	0.0	0.0	0.0	0.0	0.0	0.0	CG42660	FBgn0261536			GO:0008150,GO:0003674,GO:0005575
FBgn0261537	FBtr0302559,FBtr0346506	2564.0	0.0	0.0	0.0	0.0	0.0	0.0	CG42661	FBgn0261537			GO:0008150,GO:0003674,GO:0005575
FBgn0261538	FBtr0302554,FBtr0302555,FBtr0302556,FBtr0309868	1521.5	0.0	0.0	0.0	0.0	0.0	0.0	CG42662	FBgn0261538			GO:0008150,GO:0003674,GO:0005575
FBgn0261545	FBtr0302644,FBtr0302645,FBtr0310576	3999.0	4.92	3.11	2.41	5.88	0.0	6.43	CG42663	FBgn0261545		FBgn0033772,FBgn0033771,FBgn0062877,FBgn0040756	GO:0008340
FBgn0261547	FBtr0302647,FBtr0302648,FBtr0302649,FBtr0302650,FBtr0302651	3961.45	0.78	3.76	0.41	0.18	0.0	0.67	Exn	FBgn0261547	Ephexin	FBgn0027593,FBgn0036683	GO:0035011,GO:0046928,GO:0005089,GO:0042734,GO:0090630,GO:0035025,GO:0031594,GO:0007480
FBgn0261549	FBtr0302660,FBtr0302661,FBtr0302662,FBtr0302663,FBtr0302664,FBtr0302665,FBtr0333601,FBtr0333602,FBtr0344165,FBtr0344166,FBtr0479750	5807.0	0.0	0.01	1.05	4.47	10.89	15.45	rdgA	FBgn0261549	retinal degeneration A	FBgn0085373,FBgn0040930,FBgn0030069,FBgn0003217	GO:0007205,GO:0016056,GO:0046486,GO:0043052,GO:0006654,GO:0045494,GO:0003951,GO:0016059,GO:0007608,GO:0046339,GO:0006661,GO:0035556,GO:0004143,GO:0007602,GO:0046834,GO:0007605
FBgn0261550	FBtr0302666,FBtr0302667,FBtr0302668,FBtr0302669,FBtr0302670,FBtr0302673,FBtr0303586,FBtr0306633,FBtr0306634	4450.94	11.01	8.48	2.11	7.11	1.46	10.75	CG42668	FBgn0261550		FBgn0038785,FBgn0038786	GO:0016020,GO:0043231,GO:0032934,GO:0008289,GO:0015248,GO:0015485,GO:0005829,GO:0015914
FBgn0261552	FBtr0082037,FBtr0082038,FBtr0082039,FBtr0111027,FBtr0111028,FBtr0111029,FBtr0111030,FBtr0111031,FBtr0111032,FBtr0302691,FBtr0302692,FBtr0302693,FBtr0302694,FBtr0302695,FBtr0334303,FBtr0334304,FBtr0344283,FBtr0344284	6655.4	119.63	79.06	77.61	130.33	71.82	72.33	ps	FBgn0261552	pasilla	FBgn0026188,FBgn0063674,FBgn0042204,FBgn0037695,FBgn0037693,FBgn0037692,FBgn0024515,FBgn0037694	GO:0000381,GO:0005737,GO:0003729,GO:0010468,GO:0033120,GO:0097157,GO:0000398,GO:0005829,GO:0005634
FBgn0261553	FBtr0302696,FBtr0302697,FBtr0302698,FBtr0302699,FBtr0302700,FBtr0304933,FBtr0304934,FBtr0330283,FBtr0339906,FBtr0339907,FBtr0345849	4755.73	11.89	5.71	13.54	11.35	0.34	7.39	CG42671	FBgn0261553		FBgn0036149,FBgn0085269	
FBgn0261554	FBtr0302701,FBtr0302702,FBtr0302703,FBtr0302704,FBtr0302706,FBtr0302707,FBtr0342885,FBtr0342886,FBtr0344188,FBtr0344189,FBtr0479847,FBtr0479848,FBtr0479849,FBtr0479850,FBtr0479851,FBtr0479852	5428.28	1.63	14.65	15.26	3.46	14.82	11.95	CG42672	FBgn0261554		FBgn0050386,FBgn0050387,FBgn0034615,FBgn0034616	GO:0008150,GO:0003674,GO:0005575
FBgn0261555	FBtr0302709,FBtr0302710,FBtr0302711	3700.67	0.0	0.0	0.08	3.71	0.46	0.12	CG42673	FBgn0261555		FBgn0052048,FBgn0036011,FBgn0036012,FBgn0040825,FBgn0061389,FBgn0064857,FBgn0085301	GO:0050998
FBgn0261556	FBtr0302712,FBtr0302713,FBtr0302714,FBtr0302715,FBtr0302716,FBtr0332698,FBtr0332699	8352.58	22.67	23.98	24.68	71.84	6.25	11.45	CG42674	FBgn0261556		FBgn0036946,FBgn0052223,FBgn0259679,FBgn0036944,FBgn0036943	GO:0005575,GO:0005089,GO:0035025,GO:0007480
FBgn0261560	FBtr0077524,FBtr0345289	711.0	0.0	0.0	0.0	0.0	8.69	0.0	Thor	FBgn0261560	Thor	FBgn0022073,FBgn0017459,FBgn0020516,FBgn0027067,FBgn0046442,FBgn0010616	GO:0008286,GO:0005737,GO:0001558,GO:0045792,GO:0006979,GO:0019731,GO:0032869,GO:0048010,GO:0045947,GO:2000331,GO:0070129,GO:0008190,GO:1905536,GO:0009617,GO:0005829,GO:0006641,GO:0008340,GO:0042594,GO:0006955
FBgn0261561	FBtr0302724,FBtr0302725,FBtr0302726,FBtr0302727,FBtr0303165,FBtr0335519	1748.11	6.62	0.0	1.82	1.24	0.0	0.0	CG42675	FBgn0261561		FBgn0051554,FBgn0037381,FBgn0044622	GO:0008150,GO:0003674,GO:0005575
FBgn0261562	FBtr0302729,FBtr0302730,FBtr0332874,FBtr0345814	1567.0	0.05	0.63	0.34	1.24	0.0	0.0	CG42676	FBgn0261562		FBgn0035276,FBgn0052317,FBgn0069057,FBgn0035277	GO:0008150,GO:0003674,GO:0005575
FBgn0261563	FBtr0302731,FBtr0302732,FBtr0302733,FBtr0302734,FBtr0302735,FBtr0305063	9635.67	0.0	0.0	0.0	0.0	0.0	0.0	wb	FBgn0261563	wing blister	FBgn0004002,FBgn0025691,FBgn0032544,FBgn0052970,FBgn0028885	GO:0005604,GO:0009888,GO:0009887,GO:0008406,GO:0007502,GO:0007411,GO:0010669
FBgn0261564	FBtr0302766,FBtr0302767,FBtr0302768,FBtr0302769,FBtr0302770,FBtr0302771,FBtr0302772,FBtr0302773,FBtr0336697,FBtr0344190,FBtr0345077,FBtr0345078,FBtr0345079	1792.75	15.38	10.24	18.25	12.58	0.95	4.32	ReepA	FBgn0261564	Receptor expression enhancing protein A	FBgn0050193,FBgn0062236,FBgn0062456,FBgn0064893,FBgn0050190,FBgn0034799	GO:0016020,GO:0005789,GO:0007029,GO:0005783,GO:0005881,GO:0034976,GO:0071786,GO:0098793,GO:0008017,GO:0071782
FBgn0261565	FBtr0302776,FBtr0302777,FBtr0302778,FBtr0302779,FBtr0302780,FBtr0302781,FBtr0302782,FBtr0302783,FBtr0302784,FBtr0302785,FBtr0302786,FBtr0302787,FBtr0306704,FBtr0346965,FBtr0479915	2905.0	0.06	0.09	0.08	0.0	23.16	1.44	Lmpt	FBgn0261565	Limpet	FBgn0053256,FBgn0036673,FBgn0036672,FBgn0036674,FBgn0036675,FBgn0052171,FBgn0063025	GO:0005737,GO:0031674,GO:0008270,GO:0050832
FBgn0261566	FBtr0302802	251.0	0.0	0.0	0.0	0.0	0.0	0.0	CG42680	FBgn0261566			GO:0008150,GO:0003674,GO:0005575
FBgn0261567	FBtr0302803	344.0	0.0	0.0	0.0	0.0	0.0	0.0	CG42681	FBgn0261567			GO:0008150,GO:0003674,GO:0005575
FBgn0261568	FBtr0343681	669.0	0.0	0.0	0.0	0.0	0.0	0.0	CG42682	FBgn0261568			GO:0008150,GO:0003674,GO:0005575
FBgn0261570	FBtr0302833,FBtr0302834,FBtr0302835,FBtr0302836,FBtr0302837,FBtr0340629,FBtr0340630,FBtr0340631,FBtr0340632	6810.02	12.7	14.26	6.67	13.35	16.9	5.5	raskol	FBgn0261570	raskol	FBgn0030866,FBgn0259165,FBgn0052559,FBgn0052560,FBgn0030865,FBgn0030867	GO:0043087,GO:0045179,GO:0046580
FBgn0261571	FBtr0473612	5002.0	0.0	0.0	0.0	0.0	0.0	0.0	CG42685	FBgn0261571		FBgn0053482,FBgn0028854,FBgn0260445	
FBgn0261573	FBtr0302859,FBtr0302860,FBtr0302861,FBtr0302862,FBtr0302863,FBtr0302864,FBtr0307901,FBtr0307902,FBtr0307903,FBtr0336667	2254.54	37.61	16.2	20.91	22.65	5.2	28.19	CoRest	FBgn0261573	CoRest	FBgn0052534,FBgn0053525,FBgn0031025,FBgn0046809,FBgn0052535,FBgn0063163	GO:0000122,GO:0061086,GO:0008134,GO:0017053,GO:0005515,GO:0003682,GO:0003700,GO:0045892,GO:0090309,GO:0003714,GO:0000976,GO:0005634,GO:2000619
FBgn0261574	FBtr0332721,FBtr0332722,FBtr0346077	14242.95	10.53	12.81	41.47	75.62	2.11	13.46	kug	FBgn0261574	kugelei	FBgn0036930,FBgn0001329	GO:0044331,GO:0060269,GO:0005887,GO:0098858,GO:1902463,GO:0005925,GO:0007156,GO:0050829,GO:0048477,GO:0098609,GO:0042247,GO:0005886,GO:0016339,GO:0007440,GO:0005509,GO:0007442,GO:0007431,GO:0045089,GO:0044877,GO:0030950,GO:0031254,GO:0007295,GO:0050839,GO:0051491,GO:0009925,GO:0007424
FBgn0261575	FBtr0084847	2104.0	0.0	0.0	1.14	0.0	0.0	0.0	tobi	FBgn0261575	target of brain insulin	FBgn0086730,FBgn0039330	GO:0004553,GO:0005975
FBgn0261580	FBtr0302889,FBtr0347025	1021.0	0.0	0.0	0.0	0.0	0.0	0.0	CG42690	FBgn0261580			GO:0008150,GO:0003674,GO:0005575
FBgn0261581	FBtr0302888,FBtr0310548	717.5	0.0	0.0	0.0	0.0	0.0	0.0	CG42691	FBgn0261581			GO:0008150,GO:0003674,GO:0005575
FBgn0261582	FBtr0302892,FBtr0302893	622.5	0.0	0.0	0.0	0.0	0.85	0.0	CG42692	FBgn0261582			GO:0008150,GO:0003674,GO:0005575
FBgn0261583	FBtr0302894	408.0	0.0	0.0	0.0	0.0	0.0	0.0	CG42693	FBgn0261583			GO:0008150,GO:0003674,GO:0005575
FBgn0261584	FBtr0302896,FBtr0334011	2263.5	0.0	0.0	0.0	0.0	0.0	0.0	CG42694	FBgn0261584			GO:0008150,GO:0003674,GO:0005575,GO:0006508,GO:0004252
FBgn0261586	FBtr0344486,FBtr0344487	420.5	0.0	0.0	0.0	0.0	0.0	0.0	lncRNA:CR42696	FBgn0261586	long non-coding RNA:CR42696		
FBgn0261587	FBtr0302904	818.0	0.0	0.0	0.0	0.0	0.0	0.0	CG42697	FBgn0261587			
FBgn0261588	FBtr0302918,FBtr0302919,FBtr0339349,FBtr0339350	5099.0	0.09	3.27	0.01	0.39	17.48	16.41	pdm3	FBgn0261588	pou domain motif 3	FBgn0033288,FBgn0063323,FBgn0033282	GO:0045944,GO:0003677,GO:0007608,GO:0007412,GO:0007411,GO:0030154,GO:0007409,GO:0001228,GO:0005634
FBgn0261592	FBtr0071135,FBtr0071136	968.25	98.17	131.85	77.61	66.82	57.07	28.79	RpS6	FBgn0261592	Ribosomal protein S6	FBgn0004922,FBgn0004371,FBgn0004388,FBgn0065997,FBgn0005276,FBgn0004405,FBgn0002584,FBgn0002585	GO:0003735,GO:0002181,GO:0006412,GO:0022626,GO:0005840,GO:0006955,GO:0022627
FBgn0261596	FBtr0071935	646.0	9.56	40.37	6.49	23.92	8.48	7.7	RpS24	FBgn0261596	Ribosomal protein S24	FBgn0034751,FBgn0062995,FBgn0065274	GO:0003735,GO:0002181,GO:0006412,GO:0022626,GO:0005840,GO:0022627
FBgn0261597	FBtr0081089,FBtr0081090,FBtr0081091,FBtr0331455,FBtr0346591	657.77	18.07	2.26	3.65	15.76	14.44	2.03	RpS26	FBgn0261597	Ribosomal protein S26	FBgn0005520,FBgn0002008,FBgn0002598,FBgn0004413,FBgn0003280,FBgn0004088,FBgn0011775,FBgn0025235	GO:0003735,GO:0003729,GO:0002181,GO:0098556,GO:0042788,GO:0022627
FBgn0261599	FBtr0082136,FBtr0334681	517.81	77.5	89.51	80.11	16.91	26.47	40.4	RpS29	FBgn0261599	Ribosomal protein S29	FBgn0037752,FBgn0025195,FBgn0061386,FBgn0062070,FBgn0064844,FBgn0064994,FBgn0065013,FBgn0002620	GO:0003735,GO:0002181,GO:0008270,GO:0042788,GO:0022627
FBgn0261602	FBtr0072924,FBtr0072925	998.0	5.31	2.36	5.25	17.22	1.67	2.71	RpL8	FBgn0261602	Ribosomal protein L8	FBgn0024939,FBgn0027679,FBgn0035352,FBgn0069397,FBgn0002611	GO:0005737,GO:0003735,GO:0002181,GO:0022626,GO:0005730,GO:0003723,GO:0022625,GO:0000228
FBgn0261608	FBtr0079016,FBtr0079017,FBtr0302570	599.67	0.0	0.0	1.19	1.52	0.45	0.23	RpL37A	FBgn0261608	Ribosomal protein L37A	FBgn0005510,FBgn0001921,FBgn0002596,FBgn0028696,FBgn0031680,FBgn0047015,FBgn0047145	GO:0003735,GO:0002181,GO:0006412,GO:0005840,GO:0022625
FBgn0261609	FBtr0074300,FBtr0343016	1200.0	21.4	0.0	0.0	0.8	1.75	1.11	eIF2alpha	FBgn0261609	eukaryotic translation initiation factor 2 subunit alpha	FBgn0004925,FBgn0024971,FBgn0002589	GO:0005850,GO:0003743,GO:0006413,GO:0033290,GO:0005851,GO:0003723,GO:0005829,GO:0043022,GO:0043614
FBgn0261610	FBtr0302921	4296.0	1.34	0.52	3.92	5.38	2.41	3.48	CG42699	FBgn0261610		FBgn0029808,FBgn0029803	
FBgn0261611	FBtr0302922,FBtr0302923,FBtr0332922,FBtr0332923,FBtr0332924,FBtr0345481,FBtr0345482,FBtr0345483	2562.0	0.03	0.0	0.72	1.49	10.48	8.06	CG42700	FBgn0261611		FBgn0033707,FBgn0085262	
FBgn0261612	FBtr0302924,FBtr0302925	3484.5	0.0	0.0	0.0	0.0	0.25	5.87	CngA	FBgn0261612	Cyclic nucleotide-gated ion channel subunit A	FBgn0014462,FBgn0034100	GO:0030553,GO:0098655,GO:0005223,GO:0019934,GO:0005221,GO:0017071,GO:0006812,GO:0001666,GO:0005222
FBgn0261614	FBtr0302953	488.0	0.0	0.0	0.0	0.0	0.0	0.0	CG42703	FBgn0261614			GO:0008150,GO:0003674,GO:0005575
FBgn0261615	FBtr0302954	501.0	0.0	0.0	0.0	0.0	0.0	0.0	CG42704	FBgn0261615			
FBgn0261616	FBtr0302955,FBtr0345909	565.5	0.0	0.0	0.0	0.0	0.0	0.0	CG42705	FBgn0261616			
FBgn0261617	FBtr0071402,FBtr0302722,FBtr0302723,FBtr0333521	14755.71	10.74	14.68	7.79	21.79	15.57	12.17	nej	FBgn0261617	nejire	FBgn0015624,FBgn0030149,FBgn0066809,FBgn0028319,FBgn0027307,FBgn0040152,FBgn0030150	GO:0008140,GO:0045466,GO:0090090,GO:0032991,GO:0007269,GO:0000123,GO:0007224,GO:0005654,GO:0007464,GO:0043974,GO:0001085,GO:0090263,GO:0045944,GO:0045475,GO:0016055,GO:0043993,GO:0051568,GO:0007088,GO:0035097,GO:0008347,GO:0048749,GO:0016573,GO:0000076,GO:0008134,GO:0005700,GO:0043971,GO:0005515,GO:0045880,GO:0044017,GO:0040040,GO:0007416,GO:0043982,GO:0008270,GO:0032922,GO:0043983,GO:0030097,GO:0001745,GO:0005634,GO:0004402,GO:0030707,GO:1990226,GO:0003713
FBgn0261618	FBtr0089680,FBtr0089682,FBtr0301180,FBtr0301181,FBtr0306388,FBtr0306389,FBtr0306390	7436.51	30.42	39.0	24.44	56.41	39.99	19.23	larp	FBgn0261618	La related protein	FBgn0260724,FBgn0040108,FBgn0039579,FBgn0039578,FBgn0047231,FBgn0061128,FBgn0061057	GO:0005737,GO:0007140,GO:0000001,GO:0005739,GO:0007053,GO:0005829,GO:0035186
FBgn0261624	FBtr0302971	813.0	1.04	4.31	0.0	0.0	0.0	0.0	I-3	FBgn0261624	Inhibitor-3	FBgn0001560	GO:0006511,GO:0032515,GO:0004865,GO:0061630,GO:0035308,GO:0008157,GO:0005634
FBgn0261625	FBtr0302972,FBtr0302973,FBtr0302974,FBtr0302975,FBtr0302976,FBtr0302977,FBtr0302978,FBtr0302979,FBtr0339707,FBtr0344191	2737.07	9.97	1.71	1.45	1.63	3.86	7.72	GLS	FBgn0261625	Glutaminase	FBgn0033765	GO:0006537,GO:0005739,GO:0006541,GO:0004359,GO:0006543
FBgn0261627	FBtr0302991	702.0	0.0	0.0	0.0	0.0	0.0	0.0	CG42710	FBgn0261627			GO:0008150,GO:0003674,GO:0005575
FBgn0261628	FBtr0343646	983.0	0.0	0.0	0.0	0.0	0.0	0.0	CG42711	FBgn0261628			GO:0008150,GO:0003674,GO:0005575
FBgn0261630	FBtr0302995,FBtr0340258	549.0	0.0	0.0	0.0	0.0	0.0	0.0	CG42713	FBgn0261630			GO:0004867
FBgn0261631	FBtr0302996	451.0	0.0	0.0	0.0	0.0	0.0	0.0	CG42714	FBgn0261631			GO:0008150,GO:0003674,GO:0005575
FBgn0261632	FBtr0347197	337.0	0.0	0.0	0.0	0.0	0.0	0.0	lncRNA:CR42715	FBgn0261632	long non-coding RNA:CR42715		GO:0008150,GO:0003674,GO:0005575
FBgn0261633	FBtr0302998	325.0	0.0	0.0	0.0	0.0	0.0	0.0	CG42716	FBgn0261633			GO:0004867
FBgn0261634	FBtr0302999	373.0	0.0	0.0	0.0	0.0	0.0	0.0	CG42717	FBgn0261634			GO:0004867
FBgn0261635	FBtr0303001	351.0	0.0	0.0	0.0	0.0	0.0	0.0	CG42718	FBgn0261635			GO:0008150,GO:0003674,GO:0005575
FBgn0261636	FBtr0344638	944.0	0.0	0.0	0.0	0.0	0.0	0.0	lncRNA:CR42719	FBgn0261636	long non-coding RNA:CR42719	FBgn0052345,FBgn0046990	GO:0008150,GO:0003674,GO:0005575
FBgn0261638	FBtr0303008,FBtr0309069	1246.5	0.0	0.0	0.0	0.0	0.0	0.0	lncRNA:CR42721	FBgn0261638	long non-coding RNA::CR42721		
FBgn0261639	FBtr0303009	849.0	0.0	0.0	0.0	0.0	0.0	0.0	CR42722	FBgn0261639			
FBgn0261640	FBtr0303010	810.0	2.97	21.63	0.0	13.07	18.88	0.0	CR42723	FBgn0261640			
FBgn0261641	FBtr0303013,FBtr0303014,FBtr0303015,FBtr0303017,FBtr0334545,FBtr0345075,FBtr0345076	4848.95	4.8	6.72	12.21	8.4	7.76	9.51	CG42724	FBgn0261641		FBgn0053097,FBgn0037438,FBgn0051367	GO:0003712,GO:0071013,GO:0070063,GO:0071011,GO:0000398,GO:0005634
FBgn0261647	FBtr0077762,FBtr0077763,FBtr0330665,FBtr0330666	4218.64	8.07	14.01	18.33	7.71	1.21	6.65	Axud1	FBgn0261647	AXIN1 up-regulated 1	FBgn0028485,FBgn0259279	GO:0008285,GO:0045944,GO:0043565,GO:0005634
FBgn0261648	FBtr0089913,FBtr0343619	6114.04	0.54	0.01	0.0	0.0	0.31	3.81	salm	FBgn0261648	spalt major	FBgn0004579,FBgn0010546,FBgn0259600	GO:0000381,GO:0045466,GO:0008584,GO:0035202,GO:0045465,GO:0030539,GO:0008586,GO:0035310,GO:0003676,GO:0048644,GO:0021782,GO:0035155,GO:0003700,GO:0035277,GO:0006355,GO:0007438,GO:0001751,GO:0048098,GO:0007525,GO:0005634,GO:0042659,GO:0007424,GO:0007605,GO:0007423
FBgn0261649	FBtr0089771,FBtr0089772,FBtr0304905,FBtr0337038,FBtr0337039	7079.87	68.54	76.58	6.87	3.92	83.32	24.02	tinc	FBgn0261649	tincar	FBgn0038554,FBgn0038553,FBgn0038555,FBgn0051247,FBgn0062837,FBgn0051246	GO:0003674,GO:0042478
FBgn0261671	FBtr0304927,FBtr0304928,FBtr0304929,FBtr0304930,FBtr0340172,FBtr0340173	16339.86	14.94	13.57	16.77	20.54	3.52	11.29	tweek	FBgn0261671	tweek	FBgn0084472,FBgn0260757,FBgn0032619,FBgn0032621,FBgn0032622,FBgn0261623	GO:0003674,GO:0048488
FBgn0261673	FBtr0087867,FBtr0087868,FBtr0087869,FBtr0087870,FBtr0302151,FBtr0339740,FBtr0339741,FBtr0339742	2029.27	10.37	0.04	0.1	0.0	0.23	0.8	nemy	FBgn0261673	no extended memory	FBgn0033765,FBgn0044734,FBgn0033764,FBgn0040757	GO:0000293,GO:0046928,GO:0016491,GO:0007613,GO:0048167,GO:0007626
FBgn0261674	FBtr0302980,FBtr0302981,FBtr0302982,FBtr0344221	2177.47	3.6	10.32	5.73	7.91	0.48	7.16	CG42709	FBgn0261674		FBgn0036312,FBgn0043348,FBgn0261626	GO:0031012,GO:0005615
FBgn0261675	FBtr0077239	3971.0	0.0	0.0	0.0	0.0	0.0	0.0	Npc1b	FBgn0261675	Niemann-Pick type C-1b	FBgn0031140,FBgn0001560,FBgn0013506,FBgn0031136	GO:0007391,GO:0007422,GO:0007417,GO:0030299,GO:0016021
FBgn0261679	FBtr0303074	2285.0	0.75	0.02	0.05	0.16	3.76	0.0	CG42726	FBgn0261679		FBgn0051392,FBgn0038322	GO:0008150,GO:0003674,GO:0005575,GO:0003676
FBgn0261680	FBtr0303075	2285.0	0.75	0.02	0.05	0.16	3.76	0.0	CG42727	FBgn0261680		FBgn0051392,FBgn0038322	
